id_strage,titolo_strage,grande_strage,localita,geolocalizzazione,id_comune,datainizio,datafine,vittimetot,vittimeutot,vittimeubambini,vittimeuragazzi,vittimeuadulti,vittimeuanziani,vittimeusenzainfo,vittimedtot,vittimedbambine,vittimedragazze,vittimedadulte,vittimedanziane,vittimedsenzainfo,vittimeignote,matrice_strage,uccisioni,id_regione,regione,lat,lng
93,"RASPANO, CASSACCO, 20.10.1944",0.0,Raspano,Raspano,3612,1944-10-20,1944-10-20,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,46.190556,13.1732929
94,"SAN GOTTARDO, PRADAMANO, 30.04.1945",0.0,San Gottardo,San Gottardo,3673,1945-04-30,1945-04-30,3,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,"pugnalata,tortura a morte",6.0,Friuli-Venezia Giulia,46.079768,13.283057
95,"RUBIGNACCO, CIVIDALE, 30.07.1944",0.0,Rubignacco,Rubignacco,3619,1944-07-30,1944-07-30,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,6.0,Friuli-Venezia Giulia,46.1102253,13.412495
96,"SAVORGNANO DEL TORRE, POVOLETTO, 11.09.1944",0.0,Savorgnano del Torre,Savorgnano del Torre,3671,1944-09-11,1944-09-11,5,3.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,46.166671,13.2667597
97,"VILLA ORTES, TARCENTO, 29.04.1945",0.0,Villa Ortes,Villa Ortes,3707,1945-04-29,1945-04-29,11,11.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,"fucilazione,tortura a morte",6.0,Friuli-Venezia Giulia,46.2150481,13.2129414
98,Padula di Cortino 28-09-1943,0.0,Padula,Padula,5693,1943-09-28,1943-09-28,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,13.0,Abruzzo,42.6332446,13.4703248
99,"Leonacco, Tricesimo, 27.03.1945",0.0,Leonacco,Leonacco,3717,1945-03-27,1945-03-27,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,6.0,Friuli-Venezia Giulia,46.1446327,13.2009719
100,"Leonacco, Tricesimo, 22.01.1945",0.0,Leonacco,Leonacco,3717,1945-01-22,1945-01-22,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,pugnalata,6.0,Friuli-Venezia Giulia,46.1446327,13.2009719
101,"BORGO BELLO, TRICESIMO, 01.05.1945",0.0,Borgo Bello,Borgo Bello,3717,1945-05-01,1945-05-01,5,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,46.1627753,13.215758
102,"TORLANO, NIMIS, 25.08.1944",0.0,Torlano,Torlano,3658,1944-08-25,1944-08-25,33,20.0,2.0,6.0,8.0,4.0,0.0,13.0,3.0,2.0,6.0,2.0,0.0,0.0,Nazista,"incendio,uccisione con armi da fuoco",6.0,Friuli-Venezia Giulia,46.2174318,13.2759057
103,Colle Rustico di Valle Castellana 05-11-1943,0.0,Colle Rustico,Colle Rustico,5717,1943-11-05,1943-11-05,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Nazifascista,uccisione con armi da fuoco,13.0,Abruzzo,42.7360755,13.4956745
104,"CIMITERO, UDINE, 11.02.1945",0.0,Cimitero,Cimitero,3719,1945-02-11,1945-02-11,23,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,46.0724949,13.1918062
105,VIA MARTINI UDINE 24.09.1944,0.0,Via Martini,Via Martini,3719,1944-09-24,1944-09-24,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,fucilazione,6.0,Friuli-Venezia Giulia,46.0625599,13.2179482
106,"CARCERI DI VIA SPALATO, UDINE, 09.04.1945",0.0,"Via Spalato, carcere","Via Spalato, carcere",3719,1945-04-09,1945-04-09,29,29.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,46.0710668,13.2345794
107,"IMPONZO, TOLMEZZO, 09.10.1944",5.0,Imponzo,Imponzo,3711,1944-10-09,1944-10-09,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,"tortura a morte,uccisione con armi da fuoco",6.0,Friuli-Venezia Giulia,46.4472417,13.039676
108,"CASANOVA DI TOLMEZZO, TOLMEZZO, 08.10.1944",5.0,Casanova,Casanova,3711,1944-10-08,1944-10-08,5,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,"fucilazione,incendio",6.0,Friuli-Venezia Giulia,46.4206269,13.0084023
109,"ILLEGIO, TOLMEZZO, 10.10.1944",5.0,Illegio,Illegio,3711,1944-10-10,1944-10-10,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,46.4288203,13.0552365
1769,SAN GIOVANNI DI LIVENZA SACILE 17.04.1945,,San Giovani di Livenza,San Giovani di Livenza,7278,1945-04-17,1945-04-17,4,2.0,,,2.0,,,2.0,,,2.0,,,,Nazista,uccisione con armi da fuoco,6.0,Friuli-Venezia Giulia,45.9114474,12.5175931
110,RIGOLATO 14-27.10.1944,5.0,Rigolato,Rigolato,3687,1944-10-14,1944-10-27,3,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,46.5521307,12.8518971
1771,PIAZZALE DEL CIMITERO S. VITO AL TAGLIAMENTO 26.04.1945,0.0,Piazzale del cimitero,Piazzale del cimitero,7282,1945-04-26,1945-04-26,6,6.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,45.9246252,12.8697897
639,"Località imprecisata, Capua, 2/10/1943",,Località imprecisata,Capua,5028,1943-10-02,1943-02-01,1,1.0,,,1.0,,,,,,,,,,Nazista,,15.0,Campania,41.1061258,14.2130486
111,"TERZO, TOLMEZZO, 08.10.1944",5.0,Terzo,Terzo,3711,1944-10-08,1944-10-08,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,46.4324257,13.0199072
112,"CHIAMPOMAN, VERZEGNIS, 17.10.1944",5.0,Chiampoman,Chiampoman,3722,1944-10-17,1944-10-17,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,"fucilazione,incendio",6.0,Friuli-Venezia Giulia,46.3895619,12.9934832
113,"VENZONE, 03.05. 1945",0.0,Venzone,Venzone,3721,1944-05-03,1944-05-03,2,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,46.3338019,13.1392801
114,"CHIAICIS-CHIAULIS, VERZEGNIS, 21.07.1944",0.0,Chiaicis-Chiaulis,Chiaicis-Chiaulis,3722,1944-07-21,1944-07-21,3,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,fucilazione,6.0,Friuli-Venezia Giulia,46.3984411,13.0205437
115,"INTISSANS-CHIAICIS, VERZEGNIS, 25.10.1944",0.0,Intissans-Chiaicis,Intissans-Chiaicis,3722,1944-10-25,1944-10-25,4,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,46.3984411,13.0205437
116,"VILLA SANTINA, 10.10.1944",0.0,Villa Santina,Villa Santina,3723,1944-08-10,1944-08-10,2,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,"fucilazione,tortura a morte",6.0,Friuli-Venezia Giulia,46.406895,12.920224
117,"BOSCO DEL MOSCADO, PALUZZA, 21.07.1944",6.0,Bosco del Moscardo,Bosco del Moscado,3664,1944-07-21,1944-07-21,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,Nazista,"pugnalata,tortura a morte,uccisione con armi da fuoco",6.0,Friuli-Venezia Giulia,46.5283638,13.0195434
118,"MALGA PRAMOSIO, PALUZZA, 21.07.1944",6.0,Malga Pramosio,Malga Pramosio,3664,1944-07-21,1944-07-21,27,15.0,0.0,3.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,Nazista,"pugnalata,uccisione con armi da fuoco",6.0,Friuli-Venezia Giulia,46.5294785,13.0197684
119,"FRATTE, PALUZZA, 21.07.1944",6.0,Fratte e strada per Tolmezzo,Fratte e strada per Tolmezzo,3664,1944-07-21,1944-07-22,3,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,"pugnalata,uccisione con armi da fuoco",6.0,Friuli-Venezia Giulia,46.5294785,13.0197684
120,"Isoverde, Campomorone, 08.04.1944",0.0,Isoverde,Isoverde,1266,1944-04-08,1944-04-08,5,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,7.0,Liguria,44.5289079,8.8672926
121,"Villa Bagnara, Masone, 8 aprile 1944",0.0,Villa Bagnara,Villa Bagnara,1289,1944-04-08,1944-04-08,13,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,7.0,Liguria,44.5021697,8.7156756
122,GENOVA 14-16.01.1945,0.0,Genova,Genova,1282,1945-01-14,1945-01-16,13,13.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,7.0,Liguria,44.4056499,8.946256
123,"Spiaggia dell’Olivetta, Portofino, 02.12.1944",0.0,Spiaggia dell\'Olivetta,Spiaggia dell\'Olivetta,1301,1944-12-02,1944-12-02,22,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,fucilazione,7.0,Liguria,44.3031559,9.2097879
124,Campli 13-06-1944,0.0,Campli,Campli,5679,1944-06-13,1944-06-13,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,13.0,Abruzzo,42.7273891,13.6877892
125,Cerqueto e Tre Caciare di Civitella del Tronto 05-10-1943,0.0,"Cerqueto, Tre Caciare","Cerqueto, Tre Caciare",5688,1943-10-05,1943-10-05,7,7.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,"pugnalata,uccisione con armi da fuoco",13.0,Abruzzo,42.773052,13.6761644
126,"CASERMA PIAVE, PALMANOVA, 16.10.1944",0.0,Caserma Piave,Caserma Piave,3663,1944-10-16,1944-10-16,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,45.909424,13.3057286
127,Penne 18-26/05/1944,0.0,Penne,Penne,5745,1944-05-18,1944-05-26,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,fucilazione,13.0,Abruzzo,42.4569116,13.9281293
129,"CASERMA PIAVE, PALMANOVA, 24.10.1944",0.0,Caserma Piave,Caserma Piave,3663,1944-10-24,1944-10-24,3,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,45.909424,13.3057286
130,"CASERMA PIAVE, PALMANOVA, 29.10.1944",0.0,Caserma Piave,Caserma Piave,3663,1944-10-29,1944-11-06,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,tortura a morte,6.0,Friuli-Venezia Giulia,45.909424,13.3057286
131,"CASERMA PIAVE, PALMANOVA, 28.10.1944",0.0,Caserma Piave,Caserma Piave,3663,1944-10-28,,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,tortura a morte,6.0,Friuli-Venezia Giulia,45.909424,13.3057286
132,"STRASSOLDO, CERVIGNANO DEL FRIULI, 05.11.1944",0.0,Strassoldo,Strassoldo,3616,1944-11-05,1944-11-11,10,10.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,"fucilazione,impiccagione",6.0,Friuli-Venezia Giulia,45.861627,13.3227441
133,"CASERMA PIAVE, PALMANOVA, 06.11.1944",0.0,Caserma Piave,Caserma Piave,3663,1944-11-06,1944-11-23,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,6.0,Friuli-Venezia Giulia,45.909424,13.3057286
134,"CASERMA PIAVE, PALMANOVA, 21.02.1945",0.0,Caserma Piave,Caserma Piave,3663,1945-02-21,1945-02-22,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,impiccagione,6.0,Friuli-Venezia Giulia,45.909424,13.3057286
135,"CASERMA PIAVE, PALMANOVA, OTTOBRE 1944",0.0,Caserma Piave,Caserma Piave,3663,1944-10-01,1944-01-01,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,45.909424,13.3057286
136,"CASERMA PIAVE, PALMANOVA, 13.10.1944",0.0,Caserma Piave,Caserma Piave,3663,1944-10-13,1944-10-16,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,impiccagione,6.0,Friuli-Venezia Giulia,45.909424,13.3057286
137,"CASERMA PIAVE, PALMANOVA, 02.01.1945",0.0,Caserma Piave,Caserma Piave,3663,1945-01-02,1945-01-02,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,impiccagione,6.0,Friuli-Venezia Giulia,45.909424,13.3057286
138,SAPUTELLI CERMIGNANO 11-12.06.1944,0.0,Saputelli,Saputelli,5687,1944-06-11,1944-06-12,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,13.0,Abruzzo,42.5554813,13.7768931
139,"MERLANA E MELAROLO, TRIVIGNANO UDINESE, 27.12.1944",0.0,Merlana e Melarolo,Merlana e Melarolo,3718,1944-12-27,1944-12-29,3,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,"fucilazione,tortura a morte",6.0,Friuli-Venezia Giulia,45.950458,13.318615
140,"POZZUOLO DEL FRIULI, 07.01.1945",0.0,Pozzuolo del Friuli,Pozzuolo del Friuli,3672,1945-01-07,1945-01-07,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,uccisione con armi da fuoco,6.0,Friuli-Venezia Giulia,45.9862906,13.1956868
141,"PRIVANO, BAGNARIA ARSA, 21.02.1945",0.0,Privano,Privano,3602,1945-02-12,1945-02-12,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,6.0,Friuli-Venezia Giulia,45.8856307,13.3221216
142,"AIELLO, 21.02.1945",0.0,Aiello,Aiello,3595,1945-02-12,,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,6.0,Friuli-Venezia Giulia,45.8760638,13.3485873
143,BISENTI 11-13.06.1944,0.0,Collemarmo e Scipione-Rufiano,Collemarmo e Scipione-Rufiano,5678,1944-06-11,1944-06-13,9,8.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Nazista,fucilazione,13.0,Abruzzo,42.5283522,13.8023139
144,"TRIVIGNANO UDINESE, 21.01.1945",0.0,Trivignano Udinese,Trivignano Udinese,3718,1945-01-21,1945-01-21,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,uccisione con armi da fuoco,6.0,Friuli-Venezia Giulia,45.943221,13.336668
145,"RIVIGNANO, 15.02.1945",0.0,Rivignano,Rivignano,3729,1945-02-15,1945-02-15,3,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,6.0,Friuli-Venezia Giulia,45.8779269,13.0401558
146,"MORSANO, STRADA STATALE, CASTIONS DI STRADA, 21.02.1945",0.0,Morsano,Morsano,3613,1945-02-12,,3,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,6.0,Friuli-Venezia Giulia,45.9043,13.210031
147,"Alture, Ruda, 25.02.1945",0.0,Alture,Alture,3690,1945-02-25,1945-02-25,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,6.0,Friuli-Venezia Giulia,45.8516903,13.351122
148,"BASTIONI, PALMANOVA, FEBBRAIO-MARZO 1945",0.0,Bastioni di Palmanova,Bastioni di Palmanova,3663,1945-02-01,1945-03-01,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,6.0,Friuli-Venezia Giulia,45.909424,13.3057286
149,"CHIOPRIS-VISCONE, 15.02.1945",0.0,Chiopris-Viscone,Chiopris-Viscone,3617,1945-02-15,1945-03-04,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,6.0,Friuli-Venezia Giulia,45.9255326,13.4028485
150,"TAPOGLIANO, CAMPOLONGO, 07.03.1945",0.0,Tapogliano,Tapogliano,3728,1945-03-07,1945-03-07,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,6.0,Friuli-Venezia Giulia,45.8778651,13.3984426
151,"CASERMA PIAVE, PALMANOVA, 16.03.1945",0.0,Caserma Piave,Caserma Piave,3663,1945-03-16,1945-03-17,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,tortura a morte,6.0,Friuli-Venezia Giulia,45.909424,13.3057286
152,"VIA SLICETTO, CERVIGNANO, 15.02.1945",0.0,Via Slicetto,Via Slicetto,3616,1945-02-15,1945-02-25,2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,6.0,Friuli-Venezia Giulia,45.8216174,13.3333809
153,"PORTO NOGARO, SAN GIORGIO NOGARO, 17.01.1944",0.0,Porto Nogaro,Porto Nogaro,3692,1944-01-17,1944-01-30,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,6.0,Friuli-Venezia Giulia,45.8164525,13.2182215
154,"S. STEFANO, SANTA MARIA LA LONGA, 15-19.03.1945",0.0,S. Stefano,S. Stefano,3696,1945-03-17,1948-03-19,3,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,6.0,Friuli-Venezia Giulia,45.9536492,13.271902
155,"CERVIGNANO, 22.03.1945",0.0,Cervignano,Cervignano,3616,1945-03-22,1945-03-22,4,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,6.0,Friuli-Venezia Giulia,45.8216174,13.3333809
156,"BIVIO DI STRASSOLDO, CERVIGNANO, 28.04.1945",0.0,"strada statale Cervignano – Palmanova, bivio di Strassoldo","strada statale Cervignano – Palmanova, bivio di Strassoldo",3616,1945-04-28,1945-04-28,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,6.0,Friuli-Venezia Giulia,45.861627,13.3227441
157,CASERMA PIAVE PALMANOVA 03.04.1945,0.0,Caserma Piave,Caserma Piave,3663,1945-04-03,1945-04-09,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,6.0,Friuli-Venezia Giulia,45.909424,13.3057286
158,FONTE PALUMBO CORTINO 28.09.1943,0.0,Fonte Palumbo,Fonte Palumbo,5693,1943-09-28,1943-09-28,6,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,,13.0,Abruzzo,42.6216654,13.5066548
159,"RONCHI, TERZO DI AQUILEIA, 09.04.1945",0.0,Ronchi,Ronchi,3710,1945-04-09,1945-04-09,7,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,fucilazione,6.0,Friuli-Venezia Giulia,45.79492,13.3616364
160,"OSPEDALE DI GRADO, GRADO, 08.04.1945",0.0,"Ospedale, Grado","Ospedale, Grado",3738,1945-04-08,1945-04-08,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,tortura a morte,6.0,Friuli-Venezia Giulia,45.6817741,13.3863992
161,"CIMITERO DI AQUILEIA, AQUILEIA, 15-16.02.1945",0.0,Cimitero,Cimitero,3598,1945-02-15,1945-02-16,2,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,6.0,Friuli-Venezia Giulia,45.810531,13.2666173
162,GIULIANOVA 10.01.1944,0.0,Giulianova,Giulianova,5696,1944-01-10,1944-01-10,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,13.0,Abruzzo,42.7538138,13.9665051
163,"RIVIGNANO-TEOR, 08.03.1945",0.0,Rivignano,Rivignano,3729,1945-03-08,1945-03-08,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,45.8779269,13.0401558
164,GIULIANOVA 12.06.1944,0.0,Giulianova,Giulianova,5696,1944-06-12,1944-06-12,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,13.0,Abruzzo,42.7538138,13.9665051
165,"FORNACE SARCINELLI E LOCALITÀ TRE PONTI, CERVIGNANO, 28-29.04.1945",0.0,Fornace Sarcinelli e località Tre Ponti,Fornace Sarcinelli e località Tre Ponti,3616,1945-04-28,1945-04-29,21,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,45.8216174,13.3333809
166,"VIA AQUILEIA, CERVIGNANO, 28.04.1945",0.0,Via Aquileia,Via Aquileia,3616,1945-04-28,1945-04-28,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,45.8161178,13.3392317
167,"CASERMA GUARDIA DI FINANZA, CERVIGNANO, 28.04.1945",0.0,Caserma Guardia di Finanza,Caserma Guardia di Finanza,3616,1945-04-28,1945-04-28,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,uccisione con armi da fuoco,6.0,Friuli-Venezia Giulia,45.8216174,13.3333809
168,"SAN MARTINO, TERZO D’AQUILEIA, 28.04.1945",0.0,San Martino,San Martino,3710,1945-04-28,1945-04-28,13,13.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,45.8263787,13.3422842
169,"SAN GIORGIO DI NOGARO, 28-30.04.1945",0.0,San Giorgio di Nogaro,San Giorgio di Nogaro,3692,1945-04-28,1945-04-30,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,45.8326016,13.2077046
170,"BOSCO, SUTRIO, 22.07.1944",6.0,Bosco,Bosco,3704,1944-07-22,1944-07-22,3,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,46.5283182,13.0196382
171,"BIVIO NOIARIS, SUTRIO, 22 .07.1944",6.0,Bivio Noiaris,Bivio Noiaris,3704,1944-07-22,,3,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,46.494002,12.998442
172,"PIANO D’ARTA, ARTA, 22.07.1944",6.0,Piano d’Arta,Piano d’Arta,3599,1944-07-22,1944-07-22,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,fucilazione,6.0,Friuli-Venezia Giulia,46.4863192,13.0169819
173,"STATALE 52, ARTA, 22.07.1944",6.0,Statale 52,Statale 52,3599,1944-07-22,1944-07-22,10,10.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazista,"fucilazione,uccisione con armi da fuoco",6.0,Friuli-Venezia Giulia,46.4642804,13.0284505
174,"Rocca dei Corvi, Genova, 23-25.03.1945",0.0,Rocca dei Corvi,Rocca dei Corvi,1282,1945-03-02,1945-03-02,5,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,tortura a morte,7.0,Liguria,44.4480637,8.8877051
175,"Frazione Pedagna, San Colombano Certenoli, 30.10.1944",0.0,Frazione Pedagna,Frazione Pedagna,1310,1944-10-30,1944-10-30,8,8.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fascista,fucilazione,7.0,Liguria,44.3729966,9.3038254
176,"Forte San Martino, Genova, 14.01.1944",0.0,Forte San Martino,Forte San Martino,1282,1944-01-14,1944-01-14,8,8.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazifascista,fucilazione,7.0,Liguria,44.4041507,8.9691199
